snapshot_name,optimizer_step,support_intent,state_id,disclosure_level,activation_level,trust_level,complete_groups,pass_rate_sum,raw_unit_pass_rate,shared_state_prior,hierarchical_pass_rate,boundary_value,uncertainty_bonus,allocation_score,sampling_probability
warmup_end,60,你想分析事件中其他人物这么做的原因,6,delayed,high,trust_3,4,0.5,0.125,0.34210526315789475,0.23355263157894737,0.4671052631578947,1.1717378356928534,0.6428659385118227,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,7,delayed,high,trust_4,8,1.0,0.125,0.21323529411764705,0.15441176470588236,0.3088235294117647,0.8733618174725665,0.4398278020326497,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,8,conditional,moderate,trust_1,13,3.25,0.25,0.2708333333333333,0.2549019607843137,0.5098039215686274,0.7002472919298306,0.614841015358102,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,9,conditional,moderate,trust_2,2,0.75,0.375,0.38513513513513514,0.38175675675675674,0.7635135135135135,1.5127070412531811,0.9904195697014906,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,10,conditional,moderate,trust_3,8,1.5,0.1875,0.3142857142857143,0.22976190476190475,0.45952380952380945,0.8733618174725665,0.5905280821446944,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,11,conditional,moderate,trust_4,4,0.25,0.0625,0.3333333333333333,0.19791666666666666,0.39583333333333326,1.1717378356928534,0.5715940086872613,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,12,conditional,high,trust_1,4,0.5,0.125,0.3684210526315789,0.24671052631578946,0.493421052631579,1.1717378356928534,0.669181727985507,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,13,conditional,high,trust_2,4,0.25,0.0625,0.3618421052631579,0.21217105263157895,0.42434210526315796,1.1717378356928534,0.600102780617086,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,14,conditional,high,trust_3,6,0.75,0.125,0.35,0.215,0.42999999999999994,0.9902992172621985,0.5785448825893297,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,15,conditional,high,trust_4,4,0.25,0.0625,0.3404255319148936,0.2014627659574468,0.40292553191489366,1.1717378356928534,0.5786862072688217,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,16,proactive,moderate,trust_1,6,1.25,0.20833333333333334,0.2772727272727273,0.23590909090909093,0.4718181818181819,0.9902992172621985,0.6203630644075117,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,17,proactive,moderate,trust_2,8,1.75,0.21875,0.28289473684210525,0.24013157894736845,0.48026315789473695,0.8733618174725665,0.6112674305156219,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,18,proactive,moderate,trust_3,4,0.75,0.1875,0.3275862068965517,0.25754310344827586,0.5150862068965517,1.1717378356928534,0.6908468822504797,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,19,proactive,moderate,trust_4,5,1.25,0.25,0.3125,0.2777777777777778,0.5555555555555556,1.0696454068187629,0.71600236657837,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,20,proactive,high,trust_1,6,1.0,0.16666666666666666,0.46875,0.2875,0.575,0.9902992172621985,0.7235448825893297,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,21,proactive,high,trust_2,2,0.0,0.0,0.43902439024390244,0.2926829268292683,0.5853658536585366,1.5127070412531811,0.8122719098465137,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,22,proactive,high,trust_3,2,0.0,0.0,0.38953488372093026,0.2596899224806202,0.5193798449612403,1.5127070412531811,0.7462859011492176,0.041666666666666664
warmup_end,60,你想分析事件中其他人物这么做的原因,23,proactive,high,trust_4,3,0.25,0.08333333333333333,0.34146341463414637,0.23083623693379793,0.4616724738675959,1.3100427262088497,0.6581788827989233,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,0,delayed,moderate,trust_1,6,1.0,0.16666666666666666,0.31976744186046513,0.22790697674418606,0.45581395348837206,0.9902992172621985,0.6043588360777018,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,1,delayed,moderate,trust_2,3,0.0,0.0,0.2642857142857143,0.1510204081632653,0.3020408163265307,1.3100427262088497,0.4985472252578581,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,2,delayed,moderate,trust_3,4,0.75,0.1875,0.4393939393939394,0.3134469696969697,0.6268939393939394,1.1717378356928534,0.8026546147478675,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,3,delayed,moderate,trust_4,4,1.75,0.4375,0.3125,0.375,0.75,1.1717378356928534,0.925760675353928,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,4,delayed,high,trust_1,9,0.5,0.05555555555555555,0.22794117647058823,0.10859728506787329,0.2171945701357466,0.8285437693912652,0.3414761355444364,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,5,delayed,high,trust_2,4,0.25,0.0625,0.2625,0.1625,0.32499999999999996,1.1717378356928534,0.500760675353928,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,6,delayed,high,trust_3,6,1.25,0.20833333333333334,0.3402777777777778,0.2611111111111111,0.5222222222222223,0.9902992172621985,0.670767104811552,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,7,delayed,high,trust_4,3,0.75,0.25,0.19230769230769232,0.217032967032967,0.4340659340659341,1.3100427262088497,0.6305723429972615,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,8,conditional,moderate,trust_1,2,0.75,0.375,0.2627118644067797,0.3001412429378531,0.6002824858757062,1.5127070412531811,0.8271885420636833,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,9,conditional,moderate,trust_2,2,0.5,0.25,0.3918918918918919,0.34459459459459457,0.6891891891891891,1.5127070412531811,0.9160952453771662,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,10,conditional,moderate,trust_3,5,1.0,0.2,0.3026315789473684,0.24561403508771928,0.49122807017543857,1.0696454068187629,0.651674881198253,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,11,conditional,moderate,trust_4,7,1.25,0.17857142857142858,0.3333333333333333,0.23484848484848483,0.4696969696969697,0.9263400953463893,0.608647983998928,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,12,conditional,high,trust_1,3,1.0,0.3333333333333333,0.34615384615384615,0.34065934065934067,0.6813186813186813,1.3100427262088497,0.8778250902500088,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,13,conditional,high,trust_2,2,1.0,0.5,0.325,0.3833333333333333,0.7666666666666666,1.5127070412531811,0.9935727228546438,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,14,conditional,high,trust_3,7,1.75,0.25,0.3352272727272727,0.2809917355371901,0.5619834710743802,0.9263400953463893,0.7009344853763386,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,15,conditional,high,trust_4,7,3.0,0.42857142857142855,0.30113636363636365,0.38223140495867775,0.7644628099173555,0.9263400953463893,0.9034138242193139,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,16,proactive,moderate,trust_1,5,1.0,0.2,0.2767857142857143,0.23412698412698413,0.46825396825396826,1.0696454068187629,0.6287007792767827,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,17,proactive,moderate,trust_2,4,0.0,0.0,0.2976190476190476,0.1488095238095238,0.29761904761904767,1.1717378356928534,0.4733797229729757,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,18,proactive,moderate,trust_3,3,0.25,0.08333333333333333,0.3333333333333333,0.2261904761904762,0.45238095238095233,1.3100427262088497,0.6488873613122798,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,19,proactive,moderate,trust_4,0,0.0,,0.30303030303030304,0.30303030303030304,0.6060606060606061,2.6200854524176993,0.999073423923261,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,20,proactive,high,trust_1,3,1.5,0.5,0.39814814814814814,0.4417989417989418,0.8835978835978836,1.3100427262088497,1.080104292529211,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,21,proactive,high,trust_2,5,2.0,0.4,0.42105263157894735,0.4093567251461988,0.8187134502923976,1.0696454068187629,0.979160261315212,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,22,proactive,high,trust_3,4,0.25,0.0625,0.4024390243902439,0.23246951219512196,0.4649390243902439,1.1717378356928534,0.640699699744172,0.041666666666666664
warmup_end,60,你想获得能真实帮助你解决当下困境的建议,23,proactive,high,trust_4,7,1.0,0.14285714285714285,0.3581081081081081,0.22113022113022113,0.44226044226044225,0.9263400953463893,0.5812114565624007,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,0,delayed,moderate,trust_1,6,1.0,0.16666666666666666,0.31976744186046513,0.22790697674418606,0.45581395348837206,0.9902992172621985,0.6043588360777018,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,1,delayed,moderate,trust_2,4,1.25,0.3125,0.23529411764705882,0.27389705882352944,0.5477941176470589,1.1717378356928534,0.7235547930009869,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,2,delayed,moderate,trust_3,4,2.5,0.625,0.38636363636363635,0.5056818181818181,0.9886363636363638,1.1717378356928534,1.1643970389902918,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,3,delayed,moderate,trust_4,3,0.25,0.08333333333333333,0.3388888888888889,0.22936507936507938,0.45873015873015877,1.3100427262088497,0.6552365676614862,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,4,delayed,high,trust_1,3,1.0,0.3333333333333333,0.18125,0.24642857142857144,0.4928571428571429,1.3100427262088497,0.6893635517884703,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,5,delayed,high,trust_2,9,2.0,0.2222222222222222,0.25,0.23076923076923078,0.46153846153846156,0.8285437693912652,0.5858200269471513,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,6,delayed,high,trust_3,5,1.5,0.3,0.32432432432432434,0.3108108108108108,0.6216216216216216,1.0696454068187629,0.782068432644436,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,7,delayed,high,trust_4,3,0.25,0.08333333333333333,0.20512820512820512,0.15293040293040291,0.3058608058608059,1.3100427262088497,0.5023672147921333,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,8,conditional,moderate,trust_1,13,2.5,0.19230769230769232,0.2864583333333333,0.21446078431372548,0.428921568627451,0.7002472919298306,0.5339586624169256,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,9,conditional,moderate,trust_2,5,1.0,0.2,0.4117647058823529,0.29411764705882354,0.5882352941176471,1.0696454068187629,0.7486821051404615,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,10,conditional,moderate,trust_3,2,0.5,0.25,0.2926829268292683,0.2784552845528455,0.556910569105691,1.5127070412531811,0.7838166252936682,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,11,conditional,moderate,trust_4,2,0.5,0.25,0.3125,0.2916666666666667,0.5833333333333334,1.5127070412531811,0.8102393895213105,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,12,conditional,high,trust_1,3,0.75,0.25,0.3525641025641026,0.3086080586080587,0.6172161172161174,1.3100427262088497,0.8137225261474448,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,13,conditional,high,trust_2,7,2.75,0.39285714285714285,0.32142857142857145,0.36688311688311687,0.7337662337662337,0.9263400953463893,0.8727172480681922,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,14,conditional,high,trust_3,7,3.75,0.5357142857142857,0.2897727272727273,0.4462809917355372,0.8925619834710744,0.9263400953463893,1.0315129977730328,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,15,conditional,high,trust_4,6,2.5,0.4166666666666667,0.3055555555555556,0.37222222222222223,0.7444444444444445,0.9902992172621985,0.8929893270337742,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,16,proactive,moderate,trust_1,12,4.25,0.3541666666666667,0.25,0.328125,0.65625,0.7266809572914831,0.7652521435937225,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,17,proactive,moderate,trust_2,4,0.75,0.1875,0.27976190476190477,0.23363095238095238,0.46726190476190477,1.1717378356928534,0.6430225801158328,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,18,proactive,moderate,trust_3,4,0.5,0.125,0.33620689655172414,0.23060344827586207,0.4612068965517242,1.1717378356928534,0.6369675719056522,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,19,proactive,moderate,trust_4,3,0.75,0.25,0.30833333333333335,0.2833333333333333,0.5666666666666667,1.3100427262088497,0.7631730755979941,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,20,proactive,high,trust_1,4,2.75,0.6875,0.36538461538461536,0.5264423076923077,0.9471153846153846,1.1717378356928534,1.1228760599693126,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,21,proactive,high,trust_2,7,5.0,0.7142857142857143,0.3611111111111111,0.5858585858585859,0.8282828282828283,0.9263400953463893,0.9672338425847866,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,22,proactive,high,trust_3,8,3.0,0.375,0.3716216216216216,0.37387387387387383,0.7477477477477477,0.8733618174725665,0.8787520203686326,0.041666666666666664
warmup_end,60,你认为自己在事件中没有任何责任和错误，你想要对方也认同你没有错,23,proactive,high,trust_4,5,1.25,0.25,0.3333333333333333,0.287037037037037,0.574074074074074,1.0696454068187629,0.7345208850968884,0.041666666666666664
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,0,delayed,moderate,trust_1,10,4.5,0.45,0.29918032786885246,0.4069086651053864,0.8138173302107728,0.8159306297353442,0.9362069246710745,0.04649684665520262
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,1,delayed,moderate,trust_2,6,0.0,0.0,0.3627450980392157,0.14509803921568626,0.2901960784313725,1.0228231740728675,0.4436195545423026,0.02422472765228416
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,2,delayed,moderate,trust_3,9,3.75,0.4166666666666667,0.4,0.4115384615384615,0.823076923076923,0.8557552639594728,0.9514402126708439,0.04718561300146095
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,3,delayed,moderate,trust_4,4,0.5,0.125,0.3790322580645161,0.25201612903225806,0.5040322580645161,1.2102207003636543,0.6855653631190642,0.03516419985083093
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,4,delayed,high,trust_1,5,2.5,0.5,0.2324561403508772,0.38109161793372315,0.7621832358674463,1.1047752952481233,0.9278995301546648,0.046121231504482656
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,5,delayed,high,trust_2,9,2.25,0.25,0.25,0.25,0.5,0.8557552639594728,0.6283632895939208,0.03257783352066571
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,6,delayed,high,trust_3,10,4.0,0.4,0.33695652173913043,0.38198757763975155,0.7639751552795031,0.8159306297353442,0.8863647497398047,0.04424325486874793
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,7,delayed,high,trust_4,5,0.25,0.05,0.215,0.12333333333333332,0.2466666666666666,1.1047752952481233,0.41238296095388505,0.0228123789567316
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,8,conditional,moderate,trust_1,7,2.75,0.39285714285714285,0.3069620253164557,0.3616225546605294,0.7232451093210588,0.9567634711583285,0.866759629994808,0.04335681809325186
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,9,conditional,moderate,trust_2,8,2.75,0.34375,0.3706896551724138,0.3527298850574712,0.7054597701149424,0.9020452512635119,0.8407665578044692,0.04218155288715587
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,10,conditional,moderate,trust_3,5,1.0,0.2,0.3686440677966102,0.2749529190207156,0.5499058380414312,1.1047752952481233,0.7156221323286497,0.036523203311484294
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,11,conditional,moderate,trust_4,15,5.75,0.38333333333333336,0.3541666666666667,0.37719298245614036,0.7543859649122807,0.6765339384476339,0.8558660556794258,0.0428642699723857
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,12,conditional,high,trust_1,4,2.0,0.5,0.3360655737704918,0.4180327868852459,0.8360655737704918,1.2102207003636543,1.01759867882504,0.05017693864355285
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,13,conditional,high,trust_2,4,1.5,0.375,0.38461538461538464,0.3798076923076923,0.7596153846153846,1.2102207003636543,0.9411484896699327,0.04672027732027723
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,14,conditional,high,trust_3,9,3.5,0.3888888888888889,0.373134328358209,0.3840413318025258,0.7680826636050516,0.8557552639594728,0.8964459531989726,0.04469907200242012
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,15,conditional,high,trust_4,6,3.25,0.5416666666666666,0.363013698630137,0.47020547945205476,0.9404109589041095,1.0228231740728675,1.0938344350150397,0.05362390447561891
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,16,proactive,moderate,trust_1,9,1.75,0.19444444444444445,0.31153846153846154,0.23047337278106508,0.4609467455621301,0.8557552639594728,0.589310035156051,0.030812057979031113
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,17,proactive,moderate,trust_2,12,4.5,0.375,0.3148148148148148,0.3599537037037037,0.7199074074074074,0.7505470168198591,0.8324894599303863,0.04180730758565294
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,18,proactive,moderate,trust_3,6,2.0,0.3333333333333333,0.38392857142857145,0.35357142857142854,0.7071428571428571,1.0228231740728675,0.8605663332537872,0.04307679093380532
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,19,proactive,moderate,trust_4,6,3.0,0.5,0.395,0.458,0.916,1.0228231740728675,1.0694234761109302,0.052520173818567044
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,20,proactive,high,trust_1,12,6.25,0.5208333333333334,0.4166666666666667,0.4947916666666667,0.9895833333333334,0.7505470168198591,1.1021653858563123,0.0540005847150976
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,21,proactive,high,trust_2,8,3.25,0.40625,0.39615384615384613,0.40288461538461534,0.8057692307692307,0.9020452512635119,0.9410760184587574,0.046717000566674806
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,22,proactive,high,trust_3,6,1.0,0.16666666666666666,0.3771186440677966,0.25084745762711863,0.5016949152542373,1.0228231740728675,0.6551183913651674,0.03378755355556757
adaptive_middle,95,你希望对方引导你针对事件进行自我反思，收获自我成长,23,proactive,high,trust_4,12,3.75,0.3125,0.3474576271186441,0.321239406779661,0.642478813559322,0.7505470168198591,0.7550608660823008,0.03830640812905017
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,0,delayed,moderate,trust_1,4,0.75,0.1875,0.3283582089552239,0.25792910447761197,0.5158582089552239,1.2102207003636543,0.6973913140097721,0.03429606411031668
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,1,delayed,moderate,trust_2,7,2.0,0.2857142857142857,0.33,0.3018181818181818,0.6036363636363636,0.9567634711583285,0.7471508843101129,0.03644582686199787
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,2,delayed,moderate,trust_3,9,3.75,0.4166666666666667,0.4,0.4115384615384615,0.823076923076923,0.8557552639594728,0.9514402126708439,0.045271738862947365
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,3,delayed,moderate,trust_4,11,6.0,0.5454545454545454,0.32727272727272727,0.48727272727272725,0.9745454545454545,0.7811941029573182,1.091724569989052,0.05133244405364621
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,4,delayed,high,trust_1,5,1.0,0.2,0.25877192982456143,0.22612085769980508,0.4522417153996101,1.1047752952481233,0.6179580096868286,0.030864307006191305
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,5,delayed,high,trust_2,4,1.0,0.25,0.25,0.25,0.5,1.2102207003636543,0.6815331050545481,0.03361094189735247
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,6,delayed,high,trust_3,3,1.25,0.4166666666666667,0.3443396226415094,0.37533692722371964,0.7506738544474393,1.3530678768952678,0.9536340359817295,0.04536651861303455
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,7,delayed,high,trust_4,7,1.0,0.14285714285714285,0.20833333333333334,0.16666666666666669,0.33333333333333337,0.9567634711583285,0.4768478540070826,0.024767924848281577
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,8,conditional,moderate,trust_1,12,5.25,0.4375,0.2939189189189189,0.4016047297297297,0.8032094594594594,0.7505470168198591,0.9157915119824382,0.04373160802131828
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,9,conditional,moderate,trust_2,14,5.25,0.375,0.36538461538461536,0.37286324786324787,0.7457264957264957,0.6987212471338132,0.8505346827965677,0.04091231718279498
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,10,conditional,moderate,trust_3,12,5.0,0.4166666666666667,0.34134615384615385,0.39783653846153844,0.7956730769230769,0.7505470168198591,0.9082551294460557,0.043406013681147194
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,11,conditional,moderate,trust_4,7,2.75,0.39285714285714285,0.35661764705882354,0.37967914438502676,0.7593582887700535,0.9567634711583285,0.9028728094438028,0.043173481306196346
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,12,conditional,high,trust_1,12,3.75,0.3125,0.35377358490566035,0.32281839622641506,0.6456367924528301,0.7505470168198591,0.7582188449758089,0.036923995974644394
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,13,conditional,high,trust_2,14,5.75,0.4107142857142857,0.37727272727272726,0.40328282828282824,0.8065656565656565,0.6987212471338132,0.9113738436357285,0.04354075149253968
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,14,conditional,high,trust_3,4,1.5,0.375,0.375,0.375,0.75,1.2102207003636543,0.9315331050545481,0.04441169207819995
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,15,conditional,high,trust_4,11,6.5,0.5909090909090909,0.34191176470588236,0.5245098039215687,0.9509803921568627,0.7811941029573182,1.0681595076004604,0.05031436264622516
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,16,proactive,moderate,trust_1,11,4.0,0.36363636363636365,0.2857142857142857,0.3428571428571428,0.6857142857142856,0.7811941029573182,0.8028934011578833,0.038854070857695676
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,17,proactive,moderate,trust_2,6,1.75,0.2916666666666667,0.32916666666666666,0.30666666666666664,0.6133333333333333,1.0228231740728675,0.7667568094442634,0.037292861659751306
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,18,proactive,moderate,trust_3,6,2.25,0.375,0.3794642857142857,0.3767857142857143,0.7535714285714286,1.0228231740728675,0.9069949046823587,0.043351568189769554
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,19,proactive,moderate,trust_4,7,3.0,0.42857142857142855,0.4030612244897959,0.4192949907235622,0.8385899814471244,0.9567634711583285,0.9821045021208736,0.04659652818223924
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,20,proactive,high,trust_1,6,4.25,0.7083333333333334,0.4090909090909091,0.5886363636363636,0.8227272727272728,1.0228231740728675,0.9761507488382029,0.046339308174861135
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,21,proactive,high,trust_2,14,6.0,0.42857142857142855,0.3898305084745763,0.4199623352165725,0.839924670433145,0.6987212471338132,0.944732857503217,0.04498196099278835
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,22,proactive,high,trust_3,11,5.5,0.5,0.3287037037037037,0.454320987654321,0.908641975308642,0.7811941029573182,1.0258210907522396,0.048485215992504285
adaptive_middle,95,你希望对方深刻共情你的感受，而不是简单的安慰,23,proactive,high,trust_4,5,2.25,0.45,0.3333333333333333,0.39814814814814814,0.7962962962962963,1.1047752952481233,0.9620125905835147,0.04572849731355644
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,0,delayed,moderate,trust_1,10,4.0,0.4,0.3073770491803279,0.37353629976580793,0.7470725995316159,0.8159306297353442,0.8694621939919175,0.04098936766999549
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,1,delayed,moderate,trust_2,12,6.25,0.5208333333333334,0.2722222222222222,0.45868055555555554,0.9173611111111111,0.7505470168198591,1.0299431636340899,0.0477859170803002
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,2,delayed,moderate,trust_3,9,5.5,0.6111111111111112,0.37083333333333335,0.5371794871794872,0.9256410256410257,0.8557552639594728,1.0540043152349465,0.04880493389013557
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,3,delayed,moderate,trust_4,10,3.0,0.3,0.375,0.32142857142857145,0.6428571428571429,0.8159306297353442,0.7652467373174445,0.03657572596416054
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,4,delayed,high,trust_1,5,1.5,0.3,0.25,0.2777777777777778,0.5555555555555556,1.1047752952481233,0.721271849842774,0.03471334006132982
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,5,delayed,high,trust_2,7,4.25,0.6071428571428571,0.19791666666666666,0.45833333333333337,0.9166666666666667,0.9567634711583285,1.060181187340416,0.049066531365272746
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,6,delayed,high,trust_3,5,2.75,0.55,0.3284313725490196,0.4515250544662309,0.9030501089324618,1.1047752952481233,1.0687664032196804,0.04943012490568851
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,7,delayed,high,trust_4,6,1.25,0.20833333333333334,0.1989795918367347,0.2045918367346939,0.4091836734693878,1.0228231740728675,0.5626071495803179,0.0279937117003507
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,8,conditional,moderate,trust_1,8,1.5,0.1875,0.3269230769230769,0.23397435897435895,0.46794871794871784,0.9020452512635119,0.6032555056382446,0.02971521525937928
adaptive_middle,95,你希望对方用心倾听你的情绪宣泄,9,conditional,moderate,trust_2,7,2.25,0.32142857142857145,0.3728813559322034,0.3401386748844376,0.6802773497688752,0.9567634711583285,0.8237918704426245,0.039055178144100436
